,date,adj_close,mean_compound
0,2009-04-22,41.92072677612305,-0.5574
1,2009-05-06,44.40035629272461,0.6705
2,2009-07-16,44.587158203125,0.7207
3,2009-07-17,44.62625122070313,0.0
4,2009-08-17,43.60797119140625,-0.1366
5,2009-08-24,46.72047805786133,0.0
6,2009-09-29,45.25922393798828,-0.0516
7,2009-10-12,45.95380783081055,0.24655
8,2009-10-15,47.79512405395508,-0.07655
9,2009-10-16,47.91305160522461,0.0
10,2009-10-21,48.03755569458008,0.5106
11,2009-10-27,49.08598327636719,0.4404
12,2009-10-30,46.96290588378906,-0.21075
13,2011-03-29,56.64885330200195,-0.02039999999999999
14,2011-03-31,57.24765396118164,-0.2621
15,2011-04-04,57.75119018554688,-0.1943
16,2011-04-12,56.60122299194336,0.128
17,2011-04-14,56.77814483642578,0.0
18,2011-04-15,57.3565444946289,0.0
19,2011-04-26,59.48638153076172,0.6369
20,2011-04-27,59.73137283325195,0.0
21,2011-05-02,59.18018341064453,0.0
22,2011-05-24,55.62886428833008,-0.0772
23,2011-05-27,56.545875549316406,0.0
24,2011-06-06,54.94453811645508,-0.2023
25,2011-07-08,56.40215301513672,0.1118
26,2011-07-14,56.27896118164063,0.0
27,2011-07-15,56.79904174804688,-0.1806
28,2011-07-25,57.87347030639648,-0.47355
29,2011-08-15,51.17431259155274,-0.06561428571428572
30,2011-10-14,53.80569458007813,0.294675
31,2012-02-28,60.71414566040039,-0.5859
32,2012-04-12,58.24767303466797,0.0
33,2012-04-13,57.79477310180664,-0.02573333333333333
34,2012-04-17,59.53664016723633,-0.4215
35,2012-04-18,59.74566268920898,0.0
36,2012-04-25,60.51208877563477,-0.2732
37,2012-05-11,58.29814910888672,0.0
38,2012-05-16,57.64572525024414,0.0
39,2012-05-18,57.15464782714844,0.3724
40,2012-05-24,57.95441055297852,-0.39476666666666665
41,2012-07-17,60.14322280883789,-0.6124
42,2012-07-23,59.77841186523438,-0.1027
43,2012-08-01,60.97103881835938,-0.3818
44,2012-08-07,61.679603576660156,0.1779
45,2012-08-09,62.27815246582031,-0.4404
46,2012-08-13,62.23575973510742,0.0
47,2012-08-14,62.27815246582031,0.0
48,2012-08-27,61.95332336425781,0.0
49,2012-09-05,61.66383361816406,-0.2023
50,2012-09-20,64.62239074707031,0.4973
51,2012-09-25,64.77772521972656,-0.1591
52,2012-09-26,64.41763305664061,0.0
53,2012-09-27,64.82010650634766,0.34425
54,2012-10-04,65.11669158935547,0.2732
55,2012-10-18,66.00637817382811,0.0
56,2012-10-19,65.06725311279297,0.20095
57,2012-10-23,63.67623519897461,-0.4215
58,2012-11-08,61.86518096923828,0.0
59,2012-11-09,61.96464157104492,0.0772
60,2012-11-12,62.04280853271485,0.14365
61,2012-11-27,62.06411743164063,-0.027600000000000013
62,2012-11-28,62.59701919555664,0.3612
63,2012-11-29,62.61124038696289,0.0
64,2012-12-04,61.95044326782226,0.0
65,2012-12-05,62.33413314819336,0.4588
66,2012-12-19,62.83859634399414,0.6705
67,2013-01-22,64.60068511962889,0.4939
68,2013-01-24,64.90621185302734,0.5106
69,2013-01-28,64.73569488525389,0.2553
70,2013-02-04,63.34307098388672,0.33055
71,2013-02-13,63.40451049804688,0.5267
72,2013-03-05,64.07667541503906,0.2294
73,2013-03-06,64.04091644287111,0.128
74,2013-03-13,63.8264045715332,-0.29600000000000004
75,2013-04-09,63.47601699829102,0.0
76,2013-04-30,63.633338928222656,0.0
77,2013-05-13,64.87274932861328,0.0
78,2013-06-07,65.84474182128906,0.0
79,2013-06-18,66.19036102294922,0.0
80,2013-06-19,65.52076721191406,0.0
81,2013-07-16,67.17676544189453,0.5106
82,2013-07-18,67.95436859130861,0.0
83,2013-07-19,68.52317810058594,-0.34
84,2013-07-22,68.27838897705078,0.1468
85,2013-07-24,68.39356231689453,0.0
86,2013-07-30,67.54396820068361,0.0
87,2013-08-06,65.85915374755861,0.0
88,2013-08-14,64.48736572265625,0.0
89,2013-08-20,62.95042037963867,0.3182
90,2013-08-27,62.94318008422852,0.0
91,2013-08-28,64.40763854980469,-0.5106
92,2013-09-04,63.62465286254883,0.0
93,2013-09-06,63.2549057006836,0.0
94,2013-09-11,64.40763854980469,0.4939
95,2013-09-17,64.48015594482422,0.11315
96,2013-09-18,64.94412994384766,-0.3182
97,2013-09-24,63.33467483520508,-0.34
98,2013-10-01,62.34869003295898,-0.14800000000000002
99,2013-10-02,62.40670776367188,0.0
100,2013-10-08,61.99344253540039,0.0
101,2013-10-18,63.472412109375,0.19485
102,2013-10-21,63.24041366577149,0.0
103,2013-10-22,63.78416442871094,0.1909
104,2013-10-24,64.1031494140625,0.5994
105,2013-10-25,63.77688598632813,-0.4019
106,2013-10-31,64.97313690185547,0.1956
107,2013-11-01,65.11814117431639,0.0
108,2013-11-18,69.67062377929689,0.0
109,2013-11-21,69.11591339111328,0.0
110,2013-11-25,69.40787506103516,0.0
111,2013-12-05,68.70716094970703,-0.5267
112,2013-12-10,69.86042022705078,0.0
113,2013-12-12,69.60494995117189,0.0
114,2013-12-17,70.6195297241211,-0.34
115,2013-12-19,72.57572174072266,0.10115
116,2013-12-24,72.42243957519531,0.4588
117,2014-01-07,73.77275085449219,0.0
118,2014-01-13,71.93339538574219,-0.27115
119,2014-01-14,72.34944915771484,0.0
120,2014-01-23,70.78011322021484,0.4215
121,2014-01-24,69.23268127441406,-0.1591
122,2014-01-27,69.28376007080078,0.0
123,2014-01-28,69.81661224365234,0.0
124,2014-01-29,69.42247772216797,0.0
125,2014-01-30,68.60495758056639,0.0
126,2014-01-31,67.26919555664061,0.028450000000000007
127,2014-02-04,65.70719146728516,0.2023
128,2014-02-05,65.38601684570311,0.0
129,2014-02-07,66.58421325683594,0.4767
130,2014-02-14,69.17906951904297,-0.3818
131,2014-02-18,69.14968109130861,-0.4404
132,2014-02-19,69.06146240234375,0.2023
133,2014-03-04,70.95064544677734,-0.5267
134,2014-03-06,68.92179107666016,0.0
135,2014-03-10,70.20085906982422,0.4767
136,2014-03-18,69.62010955810547,0.0
137,2014-03-19,68.89974212646484,0.0
138,2014-03-25,69.76713562011719,0.05695
139,2014-03-31,71.80333709716797,0.0
140,2014-04-08,71.63427734375,0.5719
141,2014-04-14,71.9356689453125,0.0
142,2014-04-15,72.53840637207031,0.0
143,2014-04-16,73.46463012695312,-0.06313333333333332
144,2014-04-17,73.81747436523438,0.4019
145,2014-04-22,73.78073120117188,-0.5563
146,2014-04-23,73.87628936767578,0.0
147,2014-04-24,73.51610565185547,0.1779
148,2014-04-25,73.81011199951172,0.0
149,2014-05-01,74.54521179199219,0.0
150,2014-05-07,75.79486846923828,0.0
151,2014-05-13,75.75440216064453,0.0
152,2014-05-20,74.50365447998047,-0.29600000000000004
153,2014-05-27,75.01434326171875,0.0
154,2014-05-30,74.40005493164062,-0.14800000000000002
155,2014-06-03,74.29643249511719,0.0
156,2014-06-04,74.03741455078125,0.0
157,2014-06-11,75.45094299316406,-0.09866666666666668
158,2014-06-17,75.79878234863281,-0.2263
159,2014-06-20,76.8423080444336,-0.2202
160,2014-06-24,76.02823638916016,0.0
161,2014-06-30,74.51105499267578,0.21075
162,2014-07-01,75.01434326171875,0.0
163,2014-07-02,75.16973876953125,-0.5267
164,2014-07-03,75.92461395263672,-0.0258
165,2014-07-17,75.7173843383789,0.18656666666666666
166,2014-07-18,76.02823638916016,0.7783
167,2014-07-23,77.15313720703125,0.0
168,2014-07-25,76.36126708984375,0.125
169,2014-07-30,76.41305541992188,0.0
170,2014-08-04,74.10401153564453,0.0
171,2014-08-12,73.39806365966797,0.0
172,2014-08-21,73.98677062988281,0.6369
173,2014-08-25,73.59181213378906,0.0
174,2014-08-26,74.25508117675781,0.0
175,2014-08-28,74.20291900634766,0.4927
176,2014-09-03,73.86011505126953,0.0
177,2014-09-08,72.86148834228516,0.2732
178,2014-09-09,72.57830810546875,0.7845
179,2014-09-12,71.37847900390625,0.29600000000000004
180,2014-09-16,72.60812377929688,0.0
181,2014-09-17,72.3472900390625,0.1779
182,2014-09-24,71.40827941894531,0.0
183,2014-09-26,71.11763763427734,0.0
184,2014-10-03,69.99234008789061,-0.5859
185,2014-10-06,70.43948364257812,0.0
186,2014-10-08,70.5065689086914,0.25
187,2014-10-15,67.23497009277344,-0.3818
188,2014-10-16,67.51818084716797,0.0
189,2014-10-17,67.97277069091797,-0.4404
190,2014-10-21,69.79112243652344,0.0
191,2014-10-23,70.13393402099611,0.2202
192,2014-10-27,69.83583831787111,0.0
193,2014-10-30,70.38732147216797,0.0
194,2014-11-06,71.7361831665039,0.5423
195,2014-11-07,72.5018081665039,0.0
196,2014-11-12,71.59357452392578,0.01530000000000001
197,2014-11-14,71.37589263916016,0.2073
198,2014-11-18,71.21076202392578,-0.3818
199,2014-11-20,71.92385864257812,0.0
200,2014-11-21,72.66696166992188,0.0
201,2014-11-24,71.8487777709961,0.0516
202,2014-11-25,71.14319610595703,0.4215
203,2014-11-26,70.91802978515625,-0.4939
204,2014-12-03,71.27080535888672,0.1956
205,2014-12-04,70.83546447753906,0.0
206,2014-12-09,68.59112548828125,0.0
207,2014-12-10,66.55696105957031,0.4404
208,2014-12-11,66.95477294921875,0.1779
209,2014-12-12,65.00319671630861,0.0
210,2014-12-15,65.22838592529297,-0.3818
211,2014-12-17,66.81965637207031,0.00265
212,2014-12-18,68.42600250244139,0.0
213,2014-12-26,69.96474456787111,-0.0741
214,2014-12-29,69.85966491699219,-0.1366
215,2015-01-06,67.41265869140625,-0.6486
216,2015-01-07,68.09571838378906,0.0
217,2015-01-08,69.22914886474611,0.0
218,2015-01-13,67.55527496337889,-0.17435
219,2015-01-14,67.360107421875,-0.2023
220,2015-01-15,66.77462005615234,-0.29600000000000004
221,2015-01-20,68.37345886230469,0.0
222,2015-01-21,68.95891571044922,0.1101
223,2015-01-23,68.22331237792969,0.0
224,2015-01-26,68.87633514404297,0.0
225,2015-01-27,68.26837158203125,0.0
226,2015-01-28,66.01651000976561,0.555
227,2015-01-29,65.73879241943361,0.07136666666666668
228,2015-01-30,65.61868286132811,0.0
229,2015-02-02,67.23999786376953,-0.3592
230,2015-02-03,69.24414825439453,0.0
231,2015-02-05,69.32672119140625,0.0484
232,2015-02-06,69.19817352294922,0.09603333333333336
233,2015-02-11,68.51751708984375,0.0
234,2015-02-13,70.61237335205078,-0.1779
235,2015-02-19,67.64028167724611,0.5859
236,2015-02-20,68.00326538085939,0.07636
237,2015-02-25,67.76126098632811,0.25895
238,2015-02-26,67.04280090332031,0.17
239,2015-02-27,66.95963287353516,-0.4404
240,2015-03-02,66.58147430419922,0.18076666666666666
241,2015-03-03,66.26385498046875,0.085
242,2015-03-04,65.93110656738281,0.29600000000000004
243,2015-03-05,65.59832763671875,-0.1407
244,2015-03-06,64.75888824462889,0.0
245,2015-03-09,64.40345001220703,0.0
246,2015-03-10,63.72279357910156,0.04746
247,2015-03-11,63.54129028320313,0.08882857142857145
248,2015-03-12,63.69257354736328,0.2023
249,2015-03-13,63.4278564453125,-0.2848333333333333
