,date,adj_close,mean_compound
0,2009-04-22,79.19999694824219,-0.5574
1,2009-05-06,81.98999786376953,0.6705
2,2009-07-16,86.11000061035156,0.7207
3,2009-07-17,85.8499984741211,0.0
4,2009-08-17,81.05999755859375,-0.1366
5,2009-08-24,84.5,0.0
6,2009-09-29,91.72000122070312,-0.0516
7,2009-10-12,93.5999984741211,0.24655
8,2009-10-15,96.01000213623048,-0.07655
9,2009-10-16,95.31999969482422,0.0
10,2009-10-21,93.41999816894531,0.5106
11,2009-10-27,122.06999969482422,0.4404
12,2009-10-30,118.80999755859376,-0.21075
13,2011-03-29,174.6199951171875,-0.02039999999999999
14,2011-03-31,180.1300048828125,-0.2621
15,2011-04-04,182.94000244140625,-0.1943
16,2011-04-12,180.47999572753903,0.128
17,2011-04-14,181.82000732421875,0.0
18,2011-04-15,180.00999450683594,0.0
19,2011-04-26,182.3000030517578,0.6369
20,2011-04-27,196.6300048828125,0.0
21,2011-05-02,201.19000244140625,0.0
22,2011-05-24,193.2700042724609,-0.0772
23,2011-05-27,194.1300048828125,0.0
24,2011-06-06,185.69000244140625,-0.2023
25,2011-07-08,218.27999877929688,0.1118
26,2011-07-14,210.3800048828125,0.0
27,2011-07-15,212.8699951171875,-0.1806
28,2011-07-25,213.4900054931641,-0.47355
29,2011-08-15,202.9499969482422,-0.06561428571428572
30,2011-10-14,246.7100067138672,0.294675
31,2012-02-28,183.8000030517578,-0.5859
32,2012-04-12,190.69000244140625,0.0
33,2012-04-13,188.4600067138672,-0.02573333333333333
34,2012-04-17,188.38999938964844,-0.4215
35,2012-04-18,191.07000732421875,0.0
36,2012-04-25,194.4199981689453,-0.2732
37,2012-05-11,227.67999267578125,0.0
38,2012-05-16,224.05999755859372,0.0
39,2012-05-18,213.8500061035156,0.3724
40,2012-05-24,215.2400054931641,-0.39476666666666665
41,2012-07-17,216.92999267578125,-0.6124
42,2012-07-23,226.00999450683597,-0.1027
43,2012-08-01,232.08999633789062,-0.3818
44,2012-08-07,236.55999755859372,0.1779
45,2012-08-09,234.05999755859372,-0.4404
46,2012-08-13,232.44000244140625,0.0
47,2012-08-14,233.19000244140625,0.0
48,2012-08-27,243.9199981689453,0.0
49,2012-09-05,246.22000122070312,-0.2023
50,2012-09-20,260.8099975585937,0.4973
51,2012-09-25,252.4600067138672,-0.1591
52,2012-09-26,249.6699981689453,0.0
53,2012-09-27,256.58999633789057,0.34425
54,2012-10-04,260.47000122070307,0.2732
55,2012-10-18,244.8500061035156,0.0
56,2012-10-19,240.0,0.20095
57,2012-10-23,234.30999755859372,-0.4215
58,2012-11-08,227.3500061035156,0.0
59,2012-11-09,226.30999755859372,0.0772
60,2012-11-12,226.47000122070312,0.14365
61,2012-11-27,243.3999938964844,-0.027600000000000013
62,2012-11-28,247.1100006103516,0.3612
63,2012-11-29,251.2700042724609,0.0
64,2012-12-04,252.4900054931641,0.0
65,2012-12-05,253.9600067138672,0.4588
66,2012-12-19,257.989990234375,0.6705
67,2013-01-22,270.19000244140625,0.4939
68,2013-01-24,273.45999145507807,0.5106
69,2013-01-28,276.04000854492193,0.2553
70,2013-02-04,259.98001098632807,0.33055
71,2013-02-13,269.47000122070307,0.5267
72,2013-03-05,275.58999633789057,0.2294
73,2013-03-06,273.79000854492193,0.128
74,2013-03-13,275.10000610351557,-0.29600000000000004
75,2013-04-09,261.1400146484375,0.0
76,2013-04-30,253.80999755859372,0.0
77,2013-05-13,264.510009765625,0.0
78,2013-06-07,276.8699951171875,0.0
79,2013-06-18,281.760009765625,0.0
80,2013-06-19,278.16000366210943,0.0
81,2013-07-16,306.8699951171875,0.5106
82,2013-07-18,304.1099853515625,0.0
83,2013-07-19,305.2300109863281,-0.34
84,2013-07-22,303.4800109863281,0.1468
85,2013-07-24,298.94000244140625,0.0
86,2013-07-30,302.4100036621094,0.0
87,2013-08-06,300.75,0.0
88,2013-08-14,291.3399963378906,0.0
89,2013-08-20,287.0899963378906,0.3182
90,2013-08-27,280.92999267578125,0.0
91,2013-08-28,281.5799865722656,-0.5106
92,2013-09-04,293.6400146484375,0.0
93,2013-09-06,295.8599853515625,0.0
94,2013-09-11,299.6400146484375,0.4939
95,2013-09-17,304.1700134277344,0.11315
96,2013-09-18,312.0299987792969,-0.3182
97,2013-09-24,314.1300048828125,-0.34
98,2013-10-01,320.95001220703125,-0.14800000000000002
99,2013-10-02,320.510009765625,0.0
100,2013-10-08,303.2300109863281,0.0
101,2013-10-18,328.92999267578125,0.19485
102,2013-10-21,326.44000244140625,0.0
103,2013-10-22,332.5400085449219,0.1909
104,2013-10-24,332.2099914550781,0.5994
105,2013-10-25,363.3900146484375,-0.4019
106,2013-10-31,364.0299987792969,0.1956
107,2013-11-01,359.0,0.0
108,2013-11-18,366.17999267578125,0.0
109,2013-11-21,368.9200134277344,0.0
110,2013-11-25,376.6400146484375,0.0
111,2013-12-05,384.489990234375,-0.5267
112,2013-12-10,387.7799987792969,0.0
113,2013-12-12,381.25,0.0
114,2013-12-17,387.6499938964844,-0.34
115,2013-12-19,395.1900024414063,0.10115
116,2013-12-24,399.20001220703125,0.4588
117,2014-01-07,398.0299987792969,0.0
118,2014-01-13,390.9800109863281,-0.27115
119,2014-01-14,397.5400085449219,0.0
120,2014-01-23,399.8699951171875,0.4215
121,2014-01-24,387.6000061035156,-0.1591
122,2014-01-27,386.2799987792969,0.0
123,2014-01-28,394.42999267578125,0.0
124,2014-01-29,384.20001220703125,0.0
125,2014-01-30,403.010009765625,0.0
126,2014-01-31,358.69000244140625,0.028450000000000007
127,2014-02-04,347.95001220703125,0.2023
128,2014-02-05,346.45001220703125,0.0
129,2014-02-07,361.0799865722656,0.4767
130,2014-02-14,357.3500061035156,-0.3818
131,2014-02-18,353.6499938964844,-0.4404
132,2014-02-19,347.3800048828125,0.2023
133,2014-03-04,363.8999938964844,-0.5267
134,2014-03-06,372.1600036621094,0.0
135,2014-03-10,370.5299987792969,0.4767
136,2014-03-18,378.7699890136719,0.0
137,2014-03-19,373.2300109863281,0.0
138,2014-03-25,354.7099914550781,0.05695
139,2014-03-31,336.3699951171875,0.0
140,2014-04-08,327.07000732421875,0.5719
141,2014-04-14,315.9100036621094,0.0
142,2014-04-15,316.0799865722656,0.0
143,2014-04-16,323.67999267578125,-0.06313333333333332
144,2014-04-17,324.9100036621094,0.4019
145,2014-04-22,329.32000732421875,-0.5563
146,2014-04-23,324.5799865722656,0.0
147,2014-04-24,337.1499938964844,0.1779
148,2014-04-25,303.8299865722656,0.0
149,2014-05-01,307.8900146484375,0.0
150,2014-05-07,292.7099914550781,0.0
151,2014-05-13,304.6400146484375,0.0
152,2014-05-20,301.19000244140625,-0.29600000000000004
153,2014-05-27,310.82000732421875,0.0
154,2014-05-30,312.54998779296875,-0.14800000000000002
155,2014-06-03,307.19000244140625,0.0
156,2014-06-04,306.7799987792969,0.0
157,2014-06-11,335.20001220703125,-0.09866666666666668
158,2014-06-17,325.6199951171875,-0.2263
159,2014-06-20,324.20001220703125,-0.2202
160,2014-06-24,324.1600036621094,0.0
161,2014-06-30,324.7799987792969,0.21075
162,2014-07-01,332.3900146484375,0.0
163,2014-07-02,332.8500061035156,-0.5267
164,2014-07-03,337.489990234375,-0.0258
165,2014-07-17,352.45001220703125,0.18656666666666666
166,2014-07-18,358.6600036621094,0.7783
167,2014-07-23,358.1400146484375,0.0
168,2014-07-25,324.010009765625,0.125
169,2014-07-30,322.510009765625,0.0
170,2014-08-04,313.6499938964844,0.0
171,2014-08-12,319.32000732421875,0.0
172,2014-08-21,332.9100036621094,0.6369
173,2014-08-25,334.0199890136719,0.0
174,2014-08-26,341.8299865722656,0.0
175,2014-08-28,340.0199890136719,0.4927
176,2014-09-03,339.0,0.0
177,2014-09-08,342.3399963378906,0.2732
178,2014-09-09,329.75,0.7845
179,2014-09-12,331.19000244140625,0.29600000000000004
180,2014-09-16,327.760009765625,0.0
181,2014-09-17,324.0,0.1779
182,2014-09-24,328.2099914550781,0.0
183,2014-09-26,323.2099914550781,0.0
184,2014-10-03,322.739990234375,-0.5859
185,2014-10-06,322.20001220703125,0.0
186,2014-10-08,322.70001220703125,0.25
187,2014-10-15,305.9700012207031,-0.3818
188,2014-10-16,302.8599853515625,0.0
189,2014-10-17,303.6400146484375,-0.4404
190,2014-10-21,315.3299865722656,0.0
191,2014-10-23,313.17999267578125,0.2202
192,2014-10-27,289.9700012207031,0.0
193,2014-10-30,299.07000732421875,0.0
194,2014-11-06,296.6400146484375,0.5423
195,2014-11-07,299.8599853515625,0.0
196,2014-11-12,311.510009765625,0.01530000000000001
197,2014-11-14,327.82000732421875,0.2073
198,2014-11-18,324.92999267578125,-0.3818
199,2014-11-20,330.5400085449219,0.0
200,2014-11-21,332.6300048828125,0.0
201,2014-11-24,335.6400146484375,0.0516
202,2014-11-25,335.0400085449219,0.4215
203,2014-11-26,333.57000732421875,-0.4939
204,2014-12-03,316.5,0.1956
205,2014-12-04,316.92999267578125,0.0
206,2014-12-09,312.5,0.0
207,2014-12-10,305.8399963378906,0.4404
208,2014-12-11,307.3599853515625,0.1779
209,2014-12-12,307.32000732421875,0.0
210,2014-12-15,306.07000732421875,-0.3818
211,2014-12-17,298.8800048828125,0.00265
212,2014-12-18,297.7300109863281,0.0
213,2014-12-26,309.0899963378906,-0.0741
214,2014-12-29,312.0400085449219,-0.1366
