,date,adj_close,mean_compound
0,2009-04-22,6.022045135498048,-0.5574
1,2009-05-06,6.98768949508667,0.6705
2,2009-07-16,7.5703372955322275,0.7207
3,2009-07-17,7.558115005493164,0.0
4,2009-08-17,8.491166114807129,-0.1366
5,2009-08-24,9.057514190673828,0.0
6,2009-09-29,9.725725173950195,-0.0516
7,2009-10-12,10.096498489379883,0.24655
8,2009-10-15,10.14946746826172,-0.07655
9,2009-10-16,9.97834014892578,0.0
10,2009-10-21,10.19836139678955,0.5106
11,2009-10-27,9.432364463806152,0.4404
12,2009-10-30,9.073811531066896,-0.21075
13,2011-03-29,12.663406372070312,-0.02039999999999999
14,2011-03-31,12.647109031677244,-0.2621
15,2011-04-04,12.789714813232422,-0.1943
16,2011-04-12,12.508577346801758,0.128
17,2011-04-14,12.569693565368652,0.0
18,2011-04-15,12.879352569580078,0.0
19,2011-04-26,13.47829818725586,0.6369
20,2011-04-27,13.86537265777588,0.0
21,2011-05-02,13.706466674804688,0.0
22,2011-05-24,12.55747127532959,-0.0772
23,2011-05-27,12.500429153442385,0.0
24,2011-06-06,12.044089317321776,-0.2023
25,2011-07-08,13.616830825805664,0.1118
26,2011-07-14,13.115673065185547,0.0
27,2011-07-15,13.368288040161133,-0.1806
28,2011-07-25,13.771658897399902,-0.47355
29,2011-08-15,12.585992813110352,-0.06561428571428572
30,2011-10-14,13.726839065551758,0.294675
31,2012-02-28,14.920656204223633,-0.5859
32,2012-04-12,14.855463981628418,0.0
33,2012-04-13,14.716931343078613,-0.02573333333333333
34,2012-04-17,14.700634002685547,-0.4215
35,2012-04-18,14.615070343017578,0.0
36,2012-04-25,16.240777969360348,-0.2732
37,2012-05-11,16.599332809448242,0.0
38,2012-05-16,16.240777969360348,0.0
39,2012-05-18,15.629610061645508,0.3724
40,2012-05-24,16.159290313720707,-0.39476666666666665
41,2012-07-17,15.918896675109865,-0.6124
42,2012-07-23,18.025390625,-0.1027
43,2012-08-01,17.882781982421875,-0.3818
44,2012-08-07,18.58359146118164,0.1779
45,2012-08-09,18.037612915039066,-0.4404
46,2012-08-13,18.465429306030273,0.0
47,2012-08-14,18.48172950744629,0.0
48,2012-08-27,19.14179039001465,0.0
49,2012-09-05,19.21512794494629,-0.2023
50,2012-09-20,20.40487289428711,0.4973
51,2012-09-25,19.56960868835449,-0.1591
52,2012-09-26,19.36995887756348,0.0
53,2012-09-27,20.01372528076172,0.34425
54,2012-10-04,20.164480209350586,0.2732
55,2012-10-18,20.710458755493164,0.0
56,2012-10-19,20.36005401611328,0.20095
