,date,adj_close,mean_compound
0,2008-10-02,7.802581787109375,-0.5994
1,2008-10-03,7.717018127441406,0.4494
2,2008-10-06,7.289199829101562,-0.6556
3,2008-10-07,6.722851276397705,-0.46045
4,2008-10-08,6.9306488037109375,0.2235
5,2008-10-09,6.502830505371094,-0.2418666666666667
6,2008-10-10,6.816564083099365,0.25
7,2008-10-15,6.246140480041504,-0.675875
8,2008-10-16,6.099459648132324,0.2023
9,2008-10-17,6.254289150238037,-0.11530000000000006
10,2008-10-21,6.058715343475343,-0.7184
11,2008-10-23,6.2420654296875,-0.7184
12,2008-10-27,5.920184135437013,0.43335
13,2008-10-29,6.1768741607666025,-0.20471
14,2008-10-30,6.270586967468263,0.05693
15,2008-10-31,6.22169303894043,0.0829
16,2008-11-03,6.115757465362549,-0.21808
17,2008-11-04,6.417266845703125,-0.16912499999999994
18,2008-11-05,5.997598171234131,-0.16052500000000006
19,2008-11-06,5.687939643859862,-0.2732
20,2008-11-07,5.781651973724365,0.0
21,2008-11-10,5.586077690124512,0.14474444444444445
22,2008-11-11,5.317163467407227,-0.3542833333333333
23,2008-11-12,5.011580467224121,-0.25554
24,2008-11-13,5.610525608062744,-0.2677625
25,2008-11-14,5.036026954650879,-0.135675
26,2008-11-17,4.974909782409668,-0.2549666666666666
27,2008-11-18,5.011580467224121,-0.0761125
28,2008-11-19,4.763038158416748,-0.13030000000000005
29,2008-11-20,4.551165580749512,-0.15454615384615392
30,2008-11-21,4.893421649932861,0.2021666666666667
31,2008-11-24,5.215302467346191,0.06895625
32,2008-11-25,5.2478976249694815,-0.05385555555555555
33,2008-11-26,5.492365837097168,0.03232857142857143
34,2008-11-28,5.349760055541992,-0.046925
35,2008-12-01,4.983057975769043,-0.08878
36,2008-12-02,5.402728080749512,0.0028176470588235263
37,2008-12-03,5.553483009338379,-0.256475
38,2008-12-04,5.459770679473877,0.07703636363636363
39,2008-12-05,5.687939643859862,-0.12467142857142854
40,2008-12-08,5.8101744651794425,0.010485714285714305
41,2008-12-09,5.777576923370361,-0.243
42,2008-12-10,5.618673801422119,-0.31930000000000003
43,2008-12-11,5.618673801422119,0.017553846153846156
44,2008-12-12,5.814246654510497,0.03298181818181819
45,2008-12-15,5.6675662994384775,-0.043
46,2008-12-16,6.180947780609131,-0.171048
47,2008-12-17,6.119831085205077,-0.02706315789473684
48,2008-12-18,5.952779769897461,-0.1613416666666667
49,2008-12-19,5.8875885009765625,-0.09886666666666666
50,2008-12-22,5.744980812072754,-0.1301692307692308
51,2008-12-23,5.549407958984375,-0.04273333333333334
52,2008-12-24,5.561631202697754,0.00722222222222223
53,2008-12-26,5.541259288787842,0.0
54,2008-12-29,5.459770679473877,0.06493333333333334
55,2008-12-30,5.687939643859862,-0.1182
56,2008-12-31,5.687939643859862,-0.0918
57,2009-01-02,5.973151683807372,-0.17712
58,2009-01-05,6.017970561981201,-0.11788461538461538
59,2009-01-06,6.185023784637451,-0.19066363636363634
60,2009-01-07,5.944629669189452,0.020262500000000003
61,2009-01-08,5.977226257324219,-0.011692307692307686
62,2009-01-09,5.781651973724365,-0.24691666666666665
63,2009-01-12,5.708312034606934,-0.1769857142857143
64,2009-01-13,5.757205486297607,-0.1802625
65,2009-01-14,5.264196395874023,-0.21992500000000004
66,2009-01-15,5.476068496704102,-0.21594500000000005
67,2009-01-16,5.402728080749512,-0.13419166666666668
68,2009-01-20,5.113442420959473,-0.11195714285714284
69,2009-01-21,5.410876750946045,0.012484615384615384
70,2009-01-22,4.754888534545898,-0.20304444444444444
71,2009-01-23,4.889346122741699,-0.100475
72,2009-01-26,4.83637809753418,-0.198125
73,2009-01-27,4.926016330718994,-0.07705000000000001
74,2009-01-28,5.1827073097229,0.09571111111111112
75,2009-01-29,4.9912075996398935,0.02554
76,2009-01-30,4.8974947929382315,-0.243175
77,2009-02-02,4.983057975769043,-0.08309166666666666
78,2009-02-03,5.2315993309021,0.18932
79,2009-02-04,5.133813381195068,0.27465
80,2009-02-05,5.382355213165283,-0.19329090909090907
81,2009-02-06,5.553483009338379,-0.06068125000000001
82,2009-02-09,5.643120765686035,0.0069999999999999975
83,2009-02-10,5.439397811889648,0.045471428571428565
84,2009-02-11,5.439397811889648,0.08632727272727274
85,2009-02-12,5.4516215324401855,-0.0734
86,2009-02-13,5.37420654296875,0.010225000000000005
87,2009-02-17,5.019728660583496,0.17
88,2009-02-19,4.954537391662598,-0.21075
89,2009-02-20,4.962686538696289,-0.11878
90,2009-02-23,4.697847843170166,0.09445714285714284
91,2009-02-24,4.81193208694458,-0.04585454545454545
92,2009-02-25,4.779336452484131,-0.03902857142857143
93,2009-02-26,4.665252208709717,-0.1812857142857143
94,2009-02-27,4.4289326667785645,-0.03902857142857143
95,2009-03-02,4.278177738189696,-0.105425
96,2009-03-03,4.2455830574035645,-0.17827272727272728
97,2009-03-04,4.404485702514648,-0.54046
98,2009-03-05,4.261880874633788,-0.02072727272727272
99,2009-03-06,4.249657154083252,0.05556363636363637
100,2009-03-09,4.1844658851623535,-0.13047142857142854
101,2009-03-10,4.522644996643066,0.2000714285714285
102,2009-03-11,4.738592147827148,-0.1771909090909091
103,2009-03-12,4.9463887214660645,-0.11542000000000001
104,2009-03-13,4.860825061798097,-0.0476
105,2009-03-16,4.7100701332092285,-0.061218181818181824
106,2009-03-17,4.9463887214660645,0.11677
107,2009-03-18,4.978984355926514,-0.029527272727272725
108,2009-03-19,4.987132549285889,-0.044799999999999986
109,2009-03-20,4.926016330718994,-0.1663714285714286
110,2009-03-23,5.321238517761231,-0.2286142857142857
111,2009-03-24,5.141963005065918,0.0598909090909091
112,2009-03-25,5.174558639526367,0.11968888888888887
113,2009-03-26,5.337535381317139,0.05185555555555554
114,2009-03-27,5.235674858093262,-0.1445375
115,2009-03-30,5.0849199295043945,-0.050644444444444436
116,2009-03-31,5.117515563964844,-0.12872
117,2009-04-01,5.349760055541992,-0.1448125
118,2009-04-02,5.541259288787842,-0.18498
119,2009-04-03,5.830545425415039,0.13538333333333333
120,2009-04-06,5.712385177612305,-0.03685999999999999
121,2009-04-07,5.537184715270996,0.07811333333333331
122,2009-04-08,5.683865070343018,-0.11532857142857145
123,2009-04-09,6.119831085205077,0.10091999999999997
124,2009-04-13,5.960927486419678,0.0
125,2009-04-14,5.859066963195801,-0.0317
126,2009-04-15,5.834619998931885,-0.08828181818181817
127,2009-04-16,5.871290683746338,-0.19852727272727275
128,2009-04-17,5.863141059875487,-0.034783333333333326
129,2009-04-20,5.728683471679688,-0.12277058823529408
130,2009-04-21,5.822396278381348,-0.02131875
131,2009-04-22,6.022045135498048,-0.08553999999999999
132,2009-04-23,6.771743774414063,-0.05224285714285714
133,2009-04-24,6.836936950683594,0.22324
134,2009-04-27,6.710627555847168,0.051150000000000015
135,2009-04-28,6.6006178855896,-0.3976625
136,2009-04-29,6.710627555847168,-0.12163333333333333
137,2009-04-30,6.710627555847168,0.0037800000000000056
138,2009-05-01,6.726925373077393,-0.13396666666666665
139,2009-05-04,6.820638179779053,0.019641666666666658
140,2009-05-05,7.003988265991211,0.04391666666666668
141,2009-05-06,6.98768949508667,-0.026029411764705884
142,2009-05-07,6.820638179779053,-0.06210769230769229
143,2009-05-08,7.081403732299805,0.2274
144,2009-05-11,7.020287036895753,0.038725
145,2009-05-12,6.955094814300537,-0.13182
146,2009-05-13,6.588393688201903,-0.03238571428571429
147,2009-05-14,6.861382007598878,-0.04681538461538462
148,2009-05-15,6.889904022216798,-0.05029999999999999
149,2009-05-18,7.211785316467285,0.16463333333333335
150,2009-05-19,7.281051158905028,-0.15033
151,2009-05-20,7.215860843658447,0.1260923076923077
152,2009-05-21,6.98768949508667,-0.155475
153,2009-05-22,7.073254108428955,0.12915
154,2009-05-26,7.146594047546388,-0.07709999999999999
155,2009-05-27,6.8939781188964835,0.06390000000000003
156,2009-05-28,7.065105438232423,-0.037000000000000005
157,2009-05-29,7.179190158843994,-0.11807142857142858
158,2009-06-01,7.431807518005371,0.0013166666666666607
159,2009-06-02,7.317721366882324,0.05174285714285714
160,2009-06-03,7.321795463562013,-0.19025714285714285
161,2009-06-04,7.334019184112549,0.2022222222222222
162,2009-06-05,7.268828868865968,0.0
163,2009-06-08,7.187338829040527,-0.007746666666666667
164,2009-06-09,7.215860843658447,0.13692666666666667
165,2009-06-11,7.285126686096191,0.14751
166,2009-06-12,7.252530097961426,0.08914137931034484
167,2009-06-15,7.089552879333496,-0.07032592592592593
168,2009-06-16,7.020287036895753,0.06666499999999999
169,2009-06-17,6.9632439613342285,-0.023124324324324326
170,2009-06-18,6.975467205047607,-0.027972727272727274
171,2009-06-19,7.040658473968506,0.07225
172,2009-06-22,6.702479362487793,-0.021903571428571418
173,2009-06-23,6.690255641937256,-0.08008181818181817
174,2009-06-24,6.828787803649902,-0.01934347826086957
175,2009-06-25,6.983616352081299,0.22524722222222224
176,2009-06-26,7.0691795349121085,0.14088571428571428
177,2009-06-29,7.073254108428955,0.15325185185185186
178,2009-06-30,6.979541778564452,0.058120000000000026
179,2009-07-01,6.836936950683594,0.035568292682926834
180,2009-07-02,6.65765905380249,-0.008152000000000012
181,2009-07-06,6.702479362487793,-0.06929375000000003
182,2009-07-07,6.4824585914611825,-0.1021060606060606
183,2009-07-08,6.5272769927978525,-0.04543555555555556
184,2009-07-09,6.555798530578612,0.08156326530612241
185,2009-07-10,6.641362190246582,-0.041759375
186,2009-07-13,6.828787803649902,0.0434452380952381
187,2009-07-14,6.9632439613342285,-0.022759999999999985
188,2009-07-15,7.264754295349121,0.17887894736842105
189,2009-07-16,7.5703372955322275,0.2445450000000001
190,2009-07-17,7.558115005493164,0.03931555555555556
191,2009-07-20,7.672199249267577,0.07270000000000001
192,2009-07-21,7.712944507598878,0.08442340425531915
193,2009-07-22,7.924816131591798,0.05538333333333334
194,2009-07-23,8.768227577209473,0.19447777777777775
195,2009-07-24,8.654142379760742,0.06984166666666668
196,2009-07-27,8.870089530944824,0.06834242424242422
197,2009-07-28,8.89861011505127,0.12683636363636366
198,2009-07-29,8.719334602355957,0.32136666666666663
199,2009-07-30,8.825270652770996,0.0
200,2009-08-03,8.98009967803955,0.2549416666666667
201,2009-08-04,8.89861011505127,0.01959210526315789
202,2009-08-05,8.804898262023926,0.033759999999999984
203,2009-08-06,9.15530014038086,0.010590000000000007
204,2009-08-07,9.18789768218994,0.05185333333333332
205,2009-08-10,9.163450241088867,0.10862857142857142
206,2009-08-11,9.012694358825684,-0.08551999999999997
207,2009-08-12,9.10233211517334,0.016968965517241374
208,2009-08-13,9.028992652893066,0.04294
209,2009-08-14,8.817122459411621,0.018381481481481485
210,2009-08-17,8.491166114807129,-0.1793636363636364
211,2009-08-18,8.540060043334961,0.06454666666666665
212,2009-08-19,8.609323501586914,0.09957045454545456
