,company,MAE,MSE,Accuracy,RMSE
0,AAPL,0.44612378028617755,0.36735600473252766,99.14634407852225,0.606099005718148
1,AMZN,14.095191100393313,432.49567797141884,99.19975499640452,20.796530431094002
2,ADM,0.2280330763077772,0.1318122498541861,99.44024462286615,0.3630595679143935
3,GOOG,8.134307900582668,158.91282559846374,99.29673536262317,12.606063049122978
4,EBAY,0.23466098688706985,0.11413845195835493,99.30862839984603,0.337843827764183
5,XOM,0.36923497855748716,0.26127490258184644,99.4409095346346,0.5111505674278827
6,ABT,0.4916276744038108,0.47501476292908673,99.34028255102831,0.6892131476757294
