,company,MAE,MSE,Accuracy,RMSE
0,AAPL,0.4189887115526949,0.31396702418633027,99.21350115176277,0.560327604340827
1,AMZN,14.957059139725306,415.60538978538955,99.18858439795284,20.38640208044052
2,ADM,0.25016676300563506,0.1426702229293101,99.36619585640281,0.377717120249149
3,GOOG,11.578772408863756,254.16486689214832,99.05097298270424,15.942548945891568
4,EBAY,0.2910358138056636,0.17319958654922113,99.21176761295732,0.4161725442039889
5,XOM,0.4742866076912478,0.4267475095216757,99.26438112328378,0.6532591442311969
6,ABT,0.5934477327937528,0.5981217073360754,99.26806870104663,0.7733832861757974
