,company,MAE,MSE,Accuracy,RMSE
0,AAPL,0.4967833754439306,0.48287771136220203,99.0396079005609,0.6948940288721742
1,AMZN,19.629698562499975,723.0336822871975,98.88560780436195,26.889285641072682
2,ADM,0.31872092935531604,0.16478091996750657,99.21989889079663,0.40593216178015085
3,GOOG,10.380718551874466,205.59618819772155,99.11332695870146,14.338625742996486
4,EBAY,0.31392367788517106,0.2225558789086516,99.07096945171936,0.47175828440913636
5,XOM,0.44913090359489627,0.39080532091745374,99.31775818932728,0.6251442400898002
6,ABT,0.6503025780802887,0.7696432846823994,99.13277978330193,0.8772931577770338
